 2017-04-12 10:25:40.713585+02 |    4907008
 2017-04-12 10:25:42.932582+02 |    4907008
 2017-04-12 10:25:45.129968+02 |    4907008
 2017-04-12 10:25:47.338793+02 |    4907008
 2017-04-12 10:25:49.51079+02  |    4907008
 2017-04-12 10:25:51.652738+02 |    4907008
 2017-04-12 10:25:53.794582+02 |    4907008
 2017-04-12 10:25:55.966752+02 |    4907008
 2017-04-12 10:25:58.171122+02 |    4907008
 2017-04-12 10:26:00.298457+02 |    4931584
 2017-04-12 10:26:02.402598+02 |    4964352
 2017-04-12 10:26:04.559669+02 |    4997120
 2017-04-12 10:26:06.66788+02  |    5038080
 2017-04-12 10:26:08.803337+02 |    5062656
 2017-04-12 10:26:10.917838+02 |    5095424
 2017-04-12 10:26:13.077358+02 |    5120000
 2017-04-12 10:26:15.232071+02 |    5152768
 2017-04-12 10:26:17.337879+02 |    5177344
 2017-04-12 10:26:19.543706+02 |    5201920
 2017-04-12 10:26:21.632686+02 |    5226496
 2017-04-12 10:26:23.743484+02 |    5259264
 2017-04-12 10:26:25.847232+02 |    5292032
 2017-04-12 10:26:27.957181+02 |    5324800
 2017-04-12 10:26:30.087271+02 |    5349376
 2017-04-12 10:26:32.191973+02 |    5382144
 2017-04-12 10:26:34.321721+02 |    5423104
 2017-04-12 10:26:36.430522+02 |    5447680
 2017-04-12 10:26:38.52795+02  |    5480448
 2017-04-12 10:26:40.636376+02 |    5513216
 2017-04-12 10:26:42.73997+02  |    5545984
 2017-04-12 10:26:44.859486+02 |    5578752
 2017-04-12 10:26:46.964091+02 |    5611520
 2017-04-12 10:26:49.076284+02 |    5644288
 2017-04-12 10:26:51.169499+02 |    5668864
 2017-04-12 10:26:53.276904+02 |    5701632
 2017-04-12 10:26:55.382585+02 |    5734400
 2017-04-12 10:26:57.482462+02 |    5758976
 2017-04-12 10:26:59.591754+02 |    5791744
 2017-04-12 10:27:01.753707+02 |    5824512
 2017-04-12 10:27:03.856697+02 |    5857280
 2017-04-12 10:27:06.002557+02 |    5890048
 2017-04-12 10:27:08.119205+02 |    5922816
 2017-04-12 10:27:10.24202+02  |    5947392
 2017-04-12 10:27:12.343844+02 |    5980160
 2017-04-12 10:27:14.466991+02 |    6012928
 2017-04-12 10:27:16.566747+02 |    6045696
 2017-04-12 10:27:18.696537+02 |    6070272
 2017-04-12 10:27:20.800887+02 |    6103040
 2017-04-12 10:27:22.918594+02 |    6135808
 2017-04-12 10:27:25.023073+02 |    6168576
 2017-04-12 10:27:27.134693+02 |    6201344
 2017-04-12 10:27:29.240893+02 |    6234112
 2017-04-12 10:27:31.363607+02 |    6266880
 2017-04-12 10:27:33.463654+02 |    6291456
 2017-04-12 10:27:35.580473+02 |    6332416
 2017-04-12 10:27:37.690026+02 |    6356992
 2017-04-12 10:27:39.845859+02 |    6389760
 2017-04-12 10:27:41.965209+02 |    6422528
 2017-04-12 10:27:44.070811+02 |    6455296
 2017-04-12 10:27:46.175538+02 |    6479872
 2017-04-12 10:27:48.275058+02 |    6512640
 2017-04-12 10:27:50.387439+02 |    6545408
 2017-04-12 10:27:52.501531+02 |    6578176
 2017-04-12 10:27:54.608522+02 |    6610944
 2017-04-12 10:27:56.715866+02 |    6643712
 2017-04-12 10:27:58.818966+02 |    6676480
 2017-04-12 10:28:00.915924+02 |    6701056
 2017-04-12 10:28:03.040161+02 |    6725632
 2017-04-12 10:28:05.144308+02 |    6758400
 2017-04-12 10:28:07.255524+02 |    6791168
 2017-04-12 10:28:09.34859+02  |    6815744
 2017-04-12 10:28:11.444214+02 |    6848512
 2017-04-12 10:28:13.580323+02 |    6881280
 2017-04-12 10:28:15.684471+02 |    6914048
 2017-04-12 10:28:17.779385+02 |    6946816
 2017-04-12 10:28:19.879475+02 |    6979584
 2017-04-12 10:28:21.993165+02 |    7012352
 2017-04-12 10:28:24.149676+02 |    7045120
 2017-04-12 10:28:26.307827+02 |    7077888
 2017-04-12 10:28:28.410469+02 |    7110656
 2017-04-12 10:28:30.548609+02 |    7143424
 2017-04-12 10:28:32.659442+02 |    7176192
 2017-04-12 10:28:34.80391+02  |    7200768
 2017-04-12 10:28:36.913907+02 |    7233536
 2017-04-12 10:28:39.058054+02 |    7266304
 2017-04-12 10:28:41.176187+02 |    7299072
 2017-04-12 10:28:43.290128+02 |    7331840
 2017-04-12 10:28:45.39294+02  |    7364608
 2017-04-12 10:28:47.510344+02 |    7397376
 2017-04-12 10:28:49.608948+02 |    7421952
 2017-04-12 10:28:51.702436+02 |    7454720
 2017-04-12 10:28:53.825762+02 |    7487488
 2017-04-12 10:28:55.960601+02 |    7520256
 2017-04-12 10:28:58.077554+02 |    7553024
 2017-04-12 10:29:00.185925+02 |    7585792
 2017-04-12 10:29:02.283712+02 |    7610368
 2017-04-12 10:29:04.410438+02 |    7643136
 2017-04-12 10:29:06.517774+02 |    7675904
 2017-04-12 10:29:08.628608+02 |    7692288
 2017-04-12 10:29:10.72798+02  |    7725056
 2017-04-12 10:29:12.830276+02 |    7749632
 2017-04-12 10:29:14.939192+02 |    7782400
 2017-04-12 10:29:17.081352+02 |    7815168
 2017-04-12 10:29:19.241965+02 |    7839744
 2017-04-12 10:29:21.339914+02 |    7872512
 2017-04-12 10:29:23.479515+02 |    7897088
 2017-04-12 10:29:25.57815+02  |    7929856
 2017-04-12 10:29:27.691592+02 |    7962624
 2017-04-12 10:29:29.811408+02 |    7979008
 2017-04-12 10:29:31.931679+02 |    8011776
 2017-04-12 10:29:34.033806+02 |    8044544
 2017-04-12 10:29:36.131801+02 |    8077312
 2017-04-12 10:29:38.241744+02 |    8110080
 2017-04-12 10:29:40.340175+02 |    8134656
 2017-04-12 10:29:42.448193+02 |    8167424
 2017-04-12 10:29:44.5892+02   |    8192000
 2017-04-12 10:29:46.703131+02 |    8232960
 2017-04-12 10:29:48.824234+02 |    8642560
 2017-04-12 10:29:50.921882+02 |    8642560
 2017-04-12 10:29:53.019499+02 |    8642560
 2017-04-12 10:29:55.117734+02 |    8642560
 2017-04-12 10:29:57.217173+02 |    8642560
 2017-04-12 10:29:59.359715+02 |    8642560
 2017-04-12 10:30:01.459821+02 |    8642560
 2017-04-12 10:30:03.567618+02 |    8642560
 2017-04-12 10:30:05.72669+02  |    8642560
 2017-04-12 10:30:07.828905+02 |    8642560
 2017-04-12 10:30:09.928229+02 |    8642560
 2017-04-12 10:30:12.051669+02 |    9003008
 2017-04-12 10:30:14.15157+02  |    9003008
 2017-04-12 10:30:16.306294+02 |    9003008
 2017-04-12 10:30:18.407943+02 |    9003008
 2017-04-12 10:30:20.538436+02 |    9003008
 2017-04-12 10:30:22.675384+02 |    9003008
 2017-04-12 10:30:24.796897+02 |    9003008
 2017-04-12 10:30:26.916624+02 |    9011200
 2017-04-12 10:30:29.021589+02 |    9011200
 2017-04-12 10:30:31.129834+02 |    9011200
 2017-04-12 10:30:33.294888+02 |    9011200
 2017-04-12 10:30:35.396063+02 |    9011200
 2017-04-12 10:30:37.512531+02 |    9011200
 2017-04-12 10:30:39.646947+02 |    9011200
 2017-04-12 10:30:41.758135+02 |    9011200
 2017-04-12 10:30:43.867424+02 |    9011200
 2017-04-12 10:30:46.004112+02 |    9011200
 2017-04-12 10:30:48.101134+02 |    9011200
 2017-04-12 10:30:50.212001+02 |    9011200
 2017-04-12 10:30:52.453843+02 |    9011200
 2017-04-12 10:30:54.560664+02 |    9011200
 2017-04-12 10:30:56.704583+02 |    9011200
 2017-04-12 10:30:58.826469+02 |    9019392
 2017-04-12 10:31:00.925848+02 |    9019392
 2017-04-12 10:31:03.040505+02 |    9019392
 2017-04-12 10:31:05.158097+02 |    9027584
 2017-04-12 10:31:07.270353+02 |    9027584
 2017-04-12 10:31:09.373268+02 |    9027584
 2017-04-12 10:31:11.506107+02 |    9027584
 2017-04-12 10:31:13.622521+02 |    9027584
 2017-04-12 10:31:15.740283+02 |    9027584
 2017-04-12 10:31:17.855999+02 |    9027584
 2017-04-12 10:31:19.999419+02 |    9027584
 2017-04-12 10:31:22.116192+02 |    9027584
 2017-04-12 10:31:24.217227+02 |   25452544
 2017-04-12 10:31:26.378818+02 |   25452544
 2017-04-12 10:31:28.590339+02 |   25452544
 2017-04-12 10:31:30.764288+02 |   25452544
 2017-04-12 10:31:32.93029+02  |   25452544
 2017-04-12 10:31:35.185431+02 |   25452544
 2017-04-12 10:31:37.459146+02 |   25452544
 2017-04-12 10:31:39.579763+02 |   25452544
 2017-04-12 10:31:41.705259+02 |   25452544
 2017-04-12 10:31:43.84215+02  |   25452544
 2017-04-12 10:31:45.972169+02 |   25452544
 2017-04-12 10:31:48.118583+02 |   25452544
 2017-04-12 10:31:50.246245+02 |   25452544
 2017-04-12 10:31:52.409598+02 |   25452544
 2017-04-12 10:31:54.521689+02 |   25452544
 2017-04-12 10:31:56.699159+02 |   25452544
 2017-04-12 10:31:58.867099+02 |   25452544
 2017-04-12 10:32:01.168108+02 |   25452544
 2017-04-12 10:32:03.338492+02 |   25452544
 2017-04-12 10:32:05.656099+02 |   25452544
 2017-04-12 10:32:07.827301+02 |   25452544
 2017-04-12 10:32:09.937197+02 |   25452544
 2017-04-12 10:32:12.048493+02 |   25452544
 2017-04-12 10:32:14.161532+02 |   25452544
 2017-04-12 10:32:16.275422+02 |   25452544
 2017-04-12 10:32:18.381415+02 |   25452544
 2017-04-12 10:32:20.490133+02 |   25452544
 2017-04-12 10:32:22.596042+02 |   25452544
 2017-04-12 10:32:24.703977+02 |   25452544
 2017-04-12 10:32:26.842942+02 |   25452544
 2017-04-12 10:32:28.962412+02 |   25452544
 2017-04-12 10:32:31.07232+02  |   25452544
 2017-04-12 10:32:33.187995+02 |   25452544
 2017-04-12 10:32:35.436284+02 |   25452544
 2017-04-12 10:32:37.551385+02 |   25452544
 2017-04-12 10:32:39.685737+02 |   25452544
 2017-04-12 10:32:41.787213+02 |   25477120
 2017-04-12 10:32:43.891714+02 |   35708928
 2017-04-12 10:32:46.002509+02 |   43687936
 2017-04-12 10:32:48.120139+02 |   50348032
 2017-04-12 10:32:50.243326+02 |   56582144
 2017-04-12 10:32:52.374012+02 |   63102976
 2017-04-12 10:32:54.511783+02 |   69369856
 2017-04-12 10:32:56.647501+02 |   75464704
 2017-04-12 10:32:58.792504+02 |   81551360
 2017-04-12 10:33:00.941967+02 |   87425024
 2017-04-12 10:33:03.098379+02 |   93650944
 2017-04-12 10:33:05.293084+02 |   99180544
 2017-04-12 10:33:07.47679+02  |  105111552
 2017-04-12 10:33:09.660091+02 |  111542272
 2017-04-12 10:33:11.844683+02 |  117358592
 2017-04-12 10:33:14.025797+02 |  122388480
 2017-04-12 10:33:16.203214+02 |  128344064
 2017-04-12 10:33:18.387071+02 |  133914624
 2017-04-12 10:33:20.60219+02  |  139829248
 2017-04-12 10:33:22.823816+02 |  146014208
 2017-04-12 10:33:25.025124+02 |  151764992
 2017-04-12 10:33:27.22161+02  |  155115520
 2017-04-12 10:33:29.42425+02  |  160210944
 2017-04-12 10:33:31.635189+02 |  165928960
 2017-04-12 10:33:33.857079+02 |  171704320
 2017-04-12 10:33:36.07467+02  |  177537024
 2017-04-12 10:33:38.29526+02  |  183304192
 2017-04-12 10:33:40.522232+02 |  189358080
 2017-04-12 10:33:42.795716+02 |  200753152
 2017-04-12 10:33:45.061395+02 |  227713024
 2017-04-12 10:33:47.323785+02 |  247848960
 2017-04-12 10:33:49.609179+02 |  267526144
 2017-04-12 10:33:51.96297+02  |  294838272
 2017-04-12 10:33:54.394704+02 |  315817984
 2017-04-12 10:33:56.798252+02 |  333840384
 2017-04-12 10:33:59.154832+02 |  349495296
 2017-04-12 10:34:01.631976+02 |  349528064
 2017-04-12 10:34:04.064952+02 |  349593600
 2017-04-12 10:34:06.466398+02 |  349691904
 2017-04-12 10:34:08.834472+02 |  349839360
 2017-04-12 10:34:11.275986+02 |  349839360
 2017-04-12 10:34:13.625488+02 |  349839360
 2017-04-12 10:34:16.029903+02 |  356802560
 2017-04-12 10:34:18.48003+02  |  366682112
 2017-04-12 10:34:20.860104+02 |  375185408
 2017-04-12 10:34:23.255032+02 |  385024000
 2017-04-12 10:34:25.65309+02  |  394747904
 2017-04-12 10:34:28.041142+02 |  403791872
 2017-04-12 10:34:30.455715+02 |  413433856
 2017-04-12 10:34:32.881242+02 |  422682624
 2017-04-12 10:34:35.382162+02 |  432013312
 2017-04-12 10:34:37.836449+02 |  441688064
 2017-04-12 10:34:40.27947+02  |  451518464
 2017-04-12 10:34:42.74401+02  |  462290944
 2017-04-12 10:34:45.194006+02 |  472678400
 2017-04-12 10:34:47.652842+02 |  481927168
 2017-04-12 10:34:50.135403+02 |  490799104
 2017-04-12 10:34:52.684503+02 |  498745344
 2017-04-12 10:34:55.218898+02 |  508035072
 2017-04-12 10:34:57.721553+02 |  517660672
 2017-04-12 10:35:00.231773+02 |  525631488
 2017-04-12 10:35:02.776089+02 |  532725760
 2017-04-12 10:35:05.321246+02 |  539959296
 2017-04-12 10:35:07.917031+02 |  548659200
 2017-04-12 10:35:10.465706+02 |  556179456
 2017-04-12 10:35:13.06225+02  |  564199424
 2017-04-12 10:35:15.652662+02 |  570023936
 2017-04-12 10:35:18.226239+02 |  579215360
 2017-04-12 10:35:20.787272+02 |  585621504
 2017-04-12 10:35:23.370159+02 |  593444864
 2017-04-12 10:35:26.063441+02 |  603381760
 2017-04-12 10:35:28.680168+02 |  615202816
 2017-04-12 10:35:31.294837+02 |  627646464
 2017-04-12 10:35:33.926694+02 |  637706240
 2017-04-12 10:35:36.539566+02 |  647356416
 2017-04-12 10:35:39.173241+02 |  656785408
 2017-04-12 10:35:41.877007+02 |  667959296
 2017-04-12 10:35:44.514559+02 |  677806080
 2017-04-12 10:35:47.16565+02  |  686489600
 2017-04-12 10:35:49.836889+02 |  696238080
 2017-04-12 10:35:52.548991+02 |  704815104
 2017-04-12 10:35:55.242279+02 |  714481664
 2017-04-12 10:35:57.972557+02 |  726958080
 2017-04-12 10:36:00.670939+02 |  738181120
 2017-04-12 10:36:03.40624+02  |  749379584
 2017-04-12 10:36:06.124988+02 |  758562816
 2017-04-12 10:36:08.849571+02 |  767549440
 2017-04-12 10:36:11.61061+02  |  775610368
 2017-04-12 10:36:14.341422+02 |  785825792
 2017-04-12 10:36:17.135991+02 |  796590080
 2017-04-12 10:36:19.954926+02 |  799629312
 2017-04-12 10:36:22.716684+02 |  799735808
 2017-04-12 10:36:25.537305+02 |  799809536
 2017-04-12 10:36:28.328954+02 |  799916032
 2017-04-12 10:36:31.170141+02 |  800047104
 2017-04-12 10:36:34.108918+02 |  800088064
 2017-04-12 10:36:37.215338+02 |  800088064
 2017-04-12 10:36:39.912709+02 |  800088064
 2017-04-12 10:36:42.706265+02 |  800325632
 2017-04-12 10:36:45.491342+02 |  800325632
 2017-04-12 10:36:48.239252+02 |  800325632
 2017-04-12 10:36:50.972786+02 |  800325632
 2017-04-12 10:36:53.785348+02 |  800325632
 2017-04-12 10:36:56.541994+02 |  800325632
 2017-04-12 10:36:59.329064+02 |  800325632
 2017-04-12 10:37:02.084753+02 |  800325632
 2017-04-12 10:37:04.891719+02 |  800342016
 2017-04-12 10:37:07.629984+02 |  800342016
 2017-04-12 10:37:10.385677+02 |  800530432
 2017-04-12 10:37:13.101797+02 |  813473792
 2017-04-12 10:37:15.807823+02 |  828014592
 2017-04-12 10:37:18.548959+02 |  841744384
 2017-04-12 10:37:21.287117+02 |  855646208
 2017-04-12 10:37:24.047868+02 |  869990400
 2017-04-12 10:37:26.818558+02 |  882851840
 2017-04-12 10:37:29.584315+02 |  895811584
 2017-04-12 10:37:32.40517+02  |  909524992
 2017-04-12 10:37:35.189487+02 |  922025984
 2017-04-12 10:37:37.979061+02 |  933232640
 2017-04-12 10:37:40.831482+02 |  944668672
 2017-04-12 10:37:43.698675+02 |  954818560
 2017-04-12 10:37:46.527919+02 |  966197248
 2017-04-12 10:37:49.348676+02 |  977248256
 2017-04-12 10:37:52.194615+02 |  988397568
 2017-04-12 10:37:55.055311+02 |  997294080
 2017-04-12 10:37:57.925477+02 | 1009647616
 2017-04-12 10:38:00.773803+02 | 1021255680
 2017-04-12 10:38:03.685778+02 | 1032830976
 2017-04-12 10:38:06.58706+02  | 1045446656
 2017-04-12 10:38:09.46469+02  | 1057996800
 2017-04-12 10:38:12.350948+02 | 1066246144
 2017-04-12 10:38:15.311306+02 | 1077264384
 2017-04-12 10:38:18.348673+02 | 1089462272
 2017-04-12 10:38:21.390575+02 | 1103724544
 2017-04-12 10:38:24.424719+02 | 1115594752
 2017-04-12 10:38:27.454196+02 | 1126039552
 2017-04-12 10:38:30.507851+02 | 1139351552
 2017-04-12 10:38:33.548959+02 | 1151213568
 2017-04-12 10:38:36.593452+02 | 1164582912
 2017-04-12 10:38:39.611536+02 | 1177133056
 2017-04-12 10:38:42.618619+02 | 1192116224
 2017-04-12 10:38:45.693897+02 | 1204445184
 2017-04-12 10:38:48.736887+02 | 1218600960
 2017-04-12 10:38:51.80226+02  | 1231560704
 2017-04-12 10:38:54.886352+02 | 1244364800
 2017-04-12 10:38:58.104517+02 | 1255833600
 2017-04-12 10:39:01.204568+02 | 1268023296
 2017-04-12 10:39:04.351711+02 | 1279508480
 2017-04-12 10:39:07.478032+02 | 1292083200
 2017-04-12 10:39:10.581877+02 | 1304158208
 2017-04-12 10:39:13.767213+02 | 1318207488
 2017-04-12 10:39:17.013415+02 | 1329045504
 2017-04-12 10:39:20.184719+02 | 1338933248
 2017-04-12 10:39:23.360525+02 | 1349746688
 2017-04-12 10:39:26.559104+02 | 1363099648
 2017-04-12 10:39:29.74391+02  | 1368350720
 2017-04-12 10:39:33.035474+02 | 1368449024
 2017-04-12 10:39:36.299693+02 | 1368522752
 2017-04-12 10:39:39.536504+02 | 1368662016
 2017-04-12 10:39:42.77887+02  | 1368784896
 2017-04-12 10:39:46.075062+02 | 1369145344
 2017-04-12 10:39:49.680588+02 | 1369145344
 2017-04-12 10:39:53.215727+02 | 1369145344
 2017-04-12 10:39:56.387652+02 | 1369145344
 2017-04-12 10:39:59.554736+02 | 1369145344
 2017-04-12 10:40:02.780052+02 | 1369145344
 2017-04-12 10:40:06.08953+02  | 1369145344
 2017-04-12 10:40:09.36684+02  | 1369145344
 2017-04-12 10:40:12.681107+02 | 1369145344
 2017-04-12 10:40:15.862937+02 | 1369145344
 2017-04-12 10:40:19.123983+02 | 1369153536
 2017-04-12 10:40:22.384897+02 | 1369153536
 2017-04-12 10:40:25.701851+02 | 1369153536
 2017-04-12 10:40:28.976949+02 | 1369415680
 2017-04-12 10:40:32.095313+02 | 1380974592
 2017-04-12 10:40:35.262985+02 | 1397972992
 2017-04-12 10:40:38.460954+02 | 1414848512
 2017-04-12 10:40:41.622366+02 | 1431609344
 2017-04-12 10:40:44.863319+02 | 1447723008
 2017-04-12 10:40:48.083105+02 | 1462812672
 2017-04-12 10:40:51.313047+02 | 1477607424
 2017-04-12 10:40:54.553824+02 | 1490886656
 2017-04-12 10:40:57.77815+02  | 1504485376
 2017-04-12 10:41:01.057966+02 | 1518927872
 2017-04-12 10:41:04.322329+02 | 1533083648
 2017-04-12 10:41:07.602104+02 | 1546092544
 2017-04-12 10:41:10.948635+02 | 1557659648
 2017-04-12 10:41:14.237193+02 | 1572847616
 2017-04-12 10:41:17.574099+02 | 1586102272
 2017-04-12 10:41:21.042151+02 | 1599569920
 2017-04-12 10:41:24.394367+02 | 1615511552
 2017-04-12 10:41:28.192084+02 | 1631518720
 2017-04-12 10:41:31.560289+02 | 1641775104
 2017-04-12 10:41:34.990235+02 | 1658757120
 2017-04-12 10:41:38.485367+02 | 1673404416
 2017-04-12 10:41:41.937803+02 | 1688936448
 2017-04-12 10:41:45.529028+02 | 1704542208
 2017-04-12 10:41:48.994966+02 | 1721778176
 2017-04-12 10:41:52.47901+02  | 1738874880
 2017-04-12 10:41:56.052826+02 | 1756332032
 2017-04-12 10:41:59.640232+02 | 1771470848
 2017-04-12 10:42:03.345519+02 | 1787076608
 2017-04-12 10:42:06.893349+02 | 1803771904
 2017-04-12 10:42:10.446996+02 | 1819983872
 2017-04-12 10:42:14.132352+02 | 1835950080
 2017-04-12 10:42:17.744823+02 | 1849565184
 2017-04-12 10:42:21.385657+02 | 1866301440
 2017-04-12 10:42:24.975673+02 | 1883111424
 2017-04-12 10:42:28.616801+02 | 1899323392
 2017-04-12 10:42:32.285668+02 | 1913741312
 2017-04-12 10:42:35.958252+02 | 1931698176
 2017-04-12 10:42:39.617321+02 | 1947484160
 2017-04-12 10:42:43.295188+02 | 1965187072
 2017-04-12 10:42:47.079957+02 | 1980940288
 2017-04-12 10:42:50.801492+02 | 1996464128
 2017-04-12 10:42:54.54195+02  | 2002944000
 2017-04-12 10:42:58.285219+02 | 2003017728
 2017-04-12 10:43:01.989749+02 | 2003099648
 2017-04-12 10:43:05.798939+02 | 2003222528
 2017-04-12 10:43:09.683259+02 | 2003378176
 2017-04-12 10:43:13.541559+02 | 2003681280
 2017-04-12 10:43:17.820712+02 | 2003681280
 2017-04-12 10:43:21.697436+02 | 2003681280
 2017-04-12 10:43:25.37507+02  | 2003681280
 2017-04-12 10:43:29.10441+02  | 2003681280
 2017-04-12 10:43:32.838667+02 | 2003681280
 2017-04-12 10:43:36.68106+02  | 2003681280
 2017-04-12 10:43:40.38318+02  | 2003681280
 2017-04-12 10:43:44.116378+02 | 2003681280
 2017-04-12 10:43:47.824674+02 | 2003681280
 2017-04-12 10:43:51.587241+02 | 2003681280
 2017-04-12 10:43:55.412132+02 | 2003681280
 2017-04-12 10:43:59.094405+02 | 2009841664
 2017-04-12 10:44:02.834531+02 | 2029109248
 2017-04-12 10:44:06.591257+02 | 2049392640
 2017-04-12 10:44:10.391385+02 | 1386807296
 2017-04-12 10:44:13.655842+02 | 1430896640
 2017-04-12 10:44:16.870017+02 |  146399232
 2017-04-12 10:44:19.213745+02 |  165175296
 2017-04-12 10:44:21.469812+02 |  170582016
 2017-04-12 10:44:23.757529+02 |  188948480
 2017-04-12 10:44:26.04655+02  |  197468160
 2017-04-12 10:44:28.324745+02 |  190472192
 2017-04-12 10:44:30.65679+02  |  190275584
 2017-04-12 10:44:32.983614+02 |  230498304
 2017-04-12 10:44:35.343332+02 |  262594560
 2017-04-12 10:44:37.727597+02 |  298909696
 2017-04-12 10:44:40.08214+02  |  333922304
 2017-04-12 10:44:42.503041+02 |  371351552
 2017-04-12 10:44:44.961797+02 |  406560768
